90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
1 12 90 97 108 #SUP: 456
1 13 24 31 90 #SUP: 560
1 13 31 38 90 #SUP: 888
1 13 31 41 90 #SUP: 1096
1 13 31 55 90 #SUP: 360
1 13 31 67 90 #SUP: 1024
1 13 31 71 90 #SUP: 1024
1 13 31 90 97 #SUP: 1120
1 13 31 90 120 #SUP: 460
1 13 36 90 94 #SUP: 1096
1 13 38 41 90 #SUP: 936
1 13 38 55 90 #SUP: 408
1 13 38 67 90 #SUP: 968
1 13 38 90 104 #SUP: 936
1 13 41 67 90 #SUP: 1048
1 13 41 90 97 #SUP: 1120
1 13 44 90 97 #SUP: 316
1 13 55 67 90 #SUP: 416
1 13 55 90 97 #SUP: 384
1 13 67 90 97 #SUP: 1064
1 13 90 97 108 #SUP: 536
1 24 31 41 90 #SUP: 1520
1 24 31 55 90 #SUP: 712
1 24 31 67 90 #SUP: 1028
1 24 31 71 90 #SUP: 980
1 24 31 90 97 #SUP: 1432
1 31 36 90 94 #SUP: 3496
1 31 38 41 90 #SUP: 2160
1 31 38 55 90 #SUP: 576
1 31 38 67 90 #SUP: 2288
1 31 38 90 104 #SUP: 2064
1 31 41 55 90 #SUP: 720
1 31 41 67 90 #SUP: 2800
1 31 41 71 90 #SUP: 2800
1 31 41 90 97 #SUP: 2944
1 31 41 90 104 #SUP: 2256
1 31 44 90 97 #SUP: 776
1 31 55 63 90 #SUP: 720
1 31 55 67 90 #SUP: 740
1 31 55 71 90 #SUP: 692
1 31 55 90 104 #SUP: 624
1 31 55 90 120 #SUP: 256
1 31 67 71 90 #SUP: 2586
1 31 67 90 97 #SUP: 2612
1 31 67 90 104 #SUP: 2192
1 31 67 90 120 #SUP: 1084
1 31 71 90 97 #SUP: 2564
1 31 71 90 104 #SUP: 2192
1 31 71 90 120 #SUP: 1060
1 31 90 97 108 #SUP: 1472
1 31 90 97 120 #SUP: 1104
1 36 38 90 94 #SUP: 2816
1 36 41 90 94 #SUP: 3984
1 36 50 90 94 #SUP: 916
1 36 53 90 94 #SUP: 980
1 36 55 90 94 #SUP: 1448
1 36 57 90 94 #SUP: 1944
1 36 67 90 94 #SUP: 3588
1 36 71 90 94 #SUP: 3348
1 36 79 90 94 #SUP: 3032
1 36 88 90 94 #SUP: 2960
1 36 90 94 97 #SUP: 3768
1 36 90 94 104 #SUP: 2960
1 36 90 94 120 #SUP: 1120
1 36 90 94 128 #SUP: 1880
1 38 41 55 90 #SUP: 1136
1 38 41 67 90 #SUP: 2848
1 38 41 90 104 #SUP: 2672
1 38 55 67 90 #SUP: 1264
1 38 55 90 104 #SUP: 1040
1 38 67 71 90 #SUP: 2752
1 38 67 90 97 #SUP: 2768
1 38 67 90 104 #SUP: 2752
1 41 44 90 97 #SUP: 944
1 41 55 67 90 #SUP: 1264
1 41 55 71 90 #SUP: 1072
1 41 55 90 104 #SUP: 1232
1 41 67 71 90 #SUP: 2984
1 41 67 90 97 #SUP: 3136
1 41 67 90 104 #SUP: 2800
1 41 71 90 97 #SUP: 2944
1 41 71 90 104 #SUP: 2608
1 41 90 97 108 #SUP: 1776
1 44 67 90 97 #SUP: 872
1 44 71 90 97 #SUP: 808
1 44 90 97 108 #SUP: 484
1 55 67 71 90 #SUP: 1114
1 55 67 90 97 #SUP: 1076
1 55 67 90 104 #SUP: 1168
1 55 71 90 97 #SUP: 836
1 55 71 90 104 #SUP: 976
1 67 71 90 97 #SUP: 2898
1 67 71 90 104 #SUP: 2728
1 67 71 90 120 #SUP: 1138
1 67 90 97 104 #SUP: 2816
1 67 90 97 108 #SUP: 1616
1 67 90 97 120 #SUP: 1164
1 71 90 97 108 #SUP: 1520
1 71 90 97 120 #SUP: 1140
2 5 24 90 94 #SUP: 1440
2 5 36 90 94 #SUP: 1704
2 5 38 90 94 #SUP: 1616
2 5 55 90 94 #SUP: 992
2 6 11 24 90 #SUP: 634
2 6 11 36 90 #SUP: 709
2 6 11 55 90 #SUP: 429
2 6 11 90 94 #SUP: 715
2 6 11 90 114 #SUP: 311
2 6 24 36 90 #SUP: 1242
2 6 24 55 90 #SUP: 674
2 6 24 90 114 #SUP: 602
2 6 36 53 90 #SUP: 107
2 6 36 55 90 #SUP: 832
2 6 36 90 94 #SUP: 1550
2 6 36 90 97 #SUP: 1508
2 6 36 90 114 #SUP: 596
2 6 38 90 94 #SUP: 1556
2 6 53 90 94 #SUP: 110
2 6 55 90 94 #SUP: 838
2 6 90 94 114 #SUP: 602
2 7 11 90 114 #SUP: 311
2 7 24 90 114 #SUP: 602
2 7 36 90 114 #SUP: 596
2 7 90 94 114 #SUP: 602
2 11 24 36 90 #SUP: 1560
2 11 24 55 90 #SUP: 720
2 11 24 90 114 #SUP: 936
2 11 36 55 90 #SUP: 864
2 11 36 90 94 #SUP: 1720
2 11 36 90 97 #SUP: 1668
2 11 36 90 114 #SUP: 916
2 11 38 90 94 #SUP: 1740
2 11 53 55 90 #SUP: 92
2 11 55 90 94 #SUP: 880
2 11 90 94 114 #SUP: 932
2 12 36 90 94 #SUP: 1412
2 13 38 90 94 #SUP: 1032
2 24 36 55 90 #SUP: 1552
2 24 36 90 94 #SUP: 3272
2 24 36 90 97 #SUP: 3256
2 24 36 90 114 #SUP: 1792
2 24 38 90 94 #SUP: 3200
2 24 55 90 94 #SUP: 1568
2 24 90 94 128 #SUP: 1280
2 31 36 55 90 #SUP: 120
2 36 38 90 94 #SUP: 3792
2 36 42 90 97 #SUP: 2224
2 36 53 55 90 #SUP: 144
2 36 53 90 94 #SUP: 236
2 36 53 90 97 #SUP: 204
2 36 55 90 94 #SUP: 1880
2 36 55 90 97 #SUP: 1792
2 36 57 90 94 #SUP: 1856
2 36 67 90 94 #SUP: 1536
2 36 71 90 94 #SUP: 1536
2 36 79 90 94 #SUP: 1712
2 36 88 90 94 #SUP: 1680
2 36 90 94 97 #SUP: 3800
2 36 90 94 114 #SUP: 1792
2 36 90 94 120 #SUP: 2848
2 38 41 90 94 #SUP: 1704
2 38 53 90 94 #SUP: 240
2 38 55 90 94 #SUP: 1800
2 53 55 90 94 #SUP: 152
2 55 90 94 114 #SUP: 88
3 11 36 55 90 #SUP: 155
3 24 31 55 90 #SUP: 158
3 31 36 55 90 #SUP: 148
3 31 38 55 90 #SUP: 96
3 31 55 90 104 #SUP: 186
3 36 53 55 90 #SUP: 123
3 36 55 90 94 #SUP: 402
3 36 55 90 97 #SUP: 268
3 38 55 90 97 #SUP: 312
3 41 55 90 104 #SUP: 440
3 55 67 90 104 #SUP: 390
3 55 71 90 104 #SUP: 390
5 9 36 90 94 #SUP: 1228
5 11 13 90 94 #SUP: 398
5 11 24 90 94 #SUP: 670
5 11 36 90 94 #SUP: 1422
5 11 38 90 94 #SUP: 1418
5 11 53 90 94 #SUP: 244
5 11 55 90 94 #SUP: 710
5 11 90 94 114 #SUP: 362
5 12 13 24 90 #SUP: 258
5 12 13 38 90 #SUP: 236
5 12 13 67 90 #SUP: 194
5 12 13 71 90 #SUP: 194
5 12 13 90 97 #SUP: 288
5 12 24 38 90 #SUP: 386
5 12 24 63 90 #SUP: 384
5 12 24 67 90 #SUP: 440
5 12 24 71 90 #SUP: 440
5 12 24 90 97 #SUP: 688
5 12 36 90 94 #SUP: 1090
5 12 38 41 90 #SUP: 362
5 12 38 55 90 #SUP: 330
5 12 38 63 90 #SUP: 368
5 12 38 67 90 #SUP: 544
5 12 38 71 90 #SUP: 544
5 12 38 90 97 #SUP: 720
5 12 38 90 104 #SUP: 442
5 12 38 90 120 #SUP: 444
5 12 41 67 90 #SUP: 440
5 12 41 71 90 #SUP: 440
5 12 41 90 97 #SUP: 576
5 12 41 90 104 #SUP: 378
5 12 44 90 97 #SUP: 160
5 12 55 67 90 #SUP: 400
5 12 55 71 90 #SUP: 400
5 12 55 90 104 #SUP: 394
5 12 63 67 90 #SUP: 248
5 12 63 71 90 #SUP: 248
5 12 67 71 90 #SUP: 584
5 12 67 90 97 #SUP: 704
5 12 67 90 104 #SUP: 464
5 12 67 90 120 #SUP: 312
5 12 71 90 97 #SUP: 704
5 12 71 90 104 #SUP: 464
5 12 71 90 120 #SUP: 312
5 12 90 97 104 #SUP: 504
5 12 90 97 108 #SUP: 296
5 12 90 97 120 #SUP: 488
5 12 90 104 120 #SUP: 204
5 13 24 31 90 #SUP: 216
5 13 24 38 90 #SUP: 368
5 13 24 41 90 #SUP: 188
5 13 24 55 90 #SUP: 96
5 13 24 90 94 #SUP: 464
5 13 24 90 97 #SUP: 500
5 13 31 38 90 #SUP: 380
5 13 31 55 90 #SUP: 108
5 13 31 90 97 #SUP: 500
5 13 31 90 120 #SUP: 198
5 13 36 90 94 #SUP: 880
5 13 38 41 90 #SUP: 416
5 13 38 55 90 #SUP: 212
5 13 38 63 90 #SUP: 356
5 13 38 67 90 #SUP: 628
5 13 38 71 90 #SUP: 580
5 13 38 90 94 #SUP: 740
5 13 38 90 97 #SUP: 756
5 13 38 90 104 #SUP: 472
5 13 38 90 120 #SUP: 502
5 13 41 90 94 #SUP: 496
5 13 44 90 97 #SUP: 156
5 13 53 90 94 #SUP: 144
5 13 55 67 90 #SUP: 204
5 13 55 71 90 #SUP: 156
5 13 55 90 94 #SUP: 180
5 13 55 90 97 #SUP: 196
5 13 55 90 120 #SUP: 86
5 13 67 71 90 #SUP: 544
5 13 67 90 97 #SUP: 680
5 13 67 90 120 #SUP: 362
5 13 71 90 97 #SUP: 632
5 13 71 90 120 #SUP: 362
5 13 90 94 114 #SUP: 340
5 13 90 97 108 #SUP: 284
5 13 90 97 120 #SUP: 516
5 16 36 90 94 #SUP: 1048
5 20 38 90 94 #SUP: 596
5 23 36 90 94 #SUP: 1616
5 24 31 55 90 #SUP: 236
5 24 31 90 97 #SUP: 648
5 24 36 90 94 #SUP: 2124
5 24 38 55 90 #SUP: 876
5 24 38 90 94 #SUP: 1404
5 24 38 90 97 #SUP: 1432
5 24 41 55 90 #SUP: 812
5 24 41 90 94 #SUP: 1276
5 24 41 90 97 #SUP: 1208
5 24 44 90 97 #SUP: 200
5 24 55 67 90 #SUP: 356
5 24 55 71 90 #SUP: 332
5 24 55 90 94 #SUP: 1044
5 24 55 90 97 #SUP: 976
5 24 55 90 104 #SUP: 372
5 24 63 67 90 #SUP: 408
5 24 63 71 90 #SUP: 384
5 24 66 90 94 #SUP: 1008
5 24 67 71 90 #SUP: 574
5 24 67 90 97 #SUP: 852
5 24 71 90 97 #SUP: 828
5 24 90 94 114 #SUP: 724
5 24 90 94 128 #SUP: 650
5 24 90 97 108 #SUP: 380
5 24 90 97 120 #SUP: 1080
5 24 90 97 123 #SUP: 264
5 31 36 90 94 #SUP: 1644
5 31 38 55 90 #SUP: 196
5 31 38 90 97 #SUP: 976
5 31 38 90 120 #SUP: 500
5 31 55 63 90 #SUP: 240
5 31 55 90 120 #SUP: 92
5 31 90 97 120 #SUP: 516
5 36 38 90 94 #SUP: 2964
5 36 41 90 94 #SUP: 2708
5 36 50 90 94 #SUP: 782
5 36 53 90 94 #SUP: 534
5 36 55 90 94 #SUP: 1596
5 36 57 90 94 #SUP: 1940
5 36 63 90 94 #SUP: 768
5 36 67 90 94 #SUP: 2396
5 36 71 90 94 #SUP: 2276
5 36 79 90 94 #SUP: 2184
5 36 88 90 94 #SUP: 2152
5 36 90 94 97 #SUP: 3552
5 36 90 94 100 #SUP: 1184
5 36 90 94 104 #SUP: 1876
5 36 90 94 114 #SUP: 796
5 36 90 94 120 #SUP: 1680
5 36 90 94 122 #SUP: 1136
5 36 90 94 128 #SUP: 1554
5 38 41 55 90 #SUP: 1148
5 38 41 67 90 #SUP: 1416
5 38 41 71 90 #SUP: 1320
5 38 41 90 94 #SUP: 2108
5 38 41 90 97 #SUP: 2056
5 38 41 90 104 #SUP: 1428
5 38 41 90 120 #SUP: 860
5 38 53 90 94 #SUP: 466
5 38 55 67 90 #SUP: 760
5 38 55 90 94 #SUP: 1388
5 38 55 90 97 #SUP: 1336
5 38 55 90 104 #SUP: 676
5 38 55 90 120 #SUP: 504
5 38 63 67 90 #SUP: 424
5 38 63 71 90 #SUP: 400
5 38 67 71 90 #SUP: 1684
5 38 67 90 97 #SUP: 1904
5 38 67 90 104 #SUP: 1608
5 38 67 90 120 #SUP: 928
5 38 71 90 97 #SUP: 1784
5 38 71 90 104 #SUP: 1512
5 38 71 90 120 #SUP: 916
5 38 90 94 114 #SUP: 684
5 38 90 94 128 #SUP: 1418
5 38 90 97 104 #SUP: 1664
5 38 90 97 120 #SUP: 1576
5 38 90 104 120 #SUP: 664
5 41 53 90 94 #SUP: 452
5 41 55 90 94 #SUP: 1196
5 41 67 71 90 #SUP: 1436
5 41 67 90 97 #SUP: 1592
5 41 67 90 104 #SUP: 1400
5 41 71 90 97 #SUP: 1496
5 41 71 90 104 #SUP: 1304
5 44 67 90 97 #SUP: 496
5 44 71 90 97 #SUP: 464
5 44 90 97 108 #SUP: 276
5 53 55 90 94 #SUP: 258
5 53 90 94 128 #SUP: 256
5 55 67 71 90 #SUP: 766
5 55 67 90 97 #SUP: 788
5 55 67 90 104 #SUP: 816
5 55 67 90 120 #SUP: 232
5 55 71 90 97 #SUP: 668
5 55 71 90 104 #SUP: 720
5 55 71 90 120 #SUP: 220
5 55 90 94 114 #SUP: 228
5 55 90 97 120 #SUP: 568
5 63 67 71 90 #SUP: 280
5 67 71 90 97 #SUP: 1882
5 67 71 90 104 #SUP: 1644
5 67 71 90 120 #SUP: 856
5 67 90 97 104 #SUP: 1736
5 67 90 97 108 #SUP: 948
5 67 90 97 120 #SUP: 1028
5 67 90 104 120 #SUP: 724
5 71 90 97 104 #SUP: 1640
5 71 90 97 108 #SUP: 900
5 71 90 97 120 #SUP: 1016
5 71 90 104 120 #SUP: 724
5 90 97 104 120 #SUP: 752
6 11 13 90 94 #SUP: 398
6 11 24 36 90 #SUP: 664
6 11 24 55 90 #SUP: 384
6 11 24 90 94 #SUP: 670
6 11 24 90 114 #SUP: 324
6 11 31 36 90 #SUP: 535
6 11 36 53 90 #SUP: 216
6 11 36 55 90 #SUP: 595
6 11 36 90 94 #SUP: 1313
6 11 36 90 97 #SUP: 1247
6 11 36 90 114 #SUP: 357
6 11 38 90 94 #SUP: 1308
6 11 53 55 90 #SUP: 112
6 11 53 90 94 #SUP: 219
6 11 55 69 90 #SUP: 120
6 11 55 90 94 #SUP: 601
6 11 90 94 114 #SUP: 363
6 12 13 24 90 #SUP: 258
6 12 13 38 90 #SUP: 236
6 12 13 67 90 #SUP: 194
6 12 13 71 90 #SUP: 194
6 12 13 90 97 #SUP: 288
6 12 24 38 90 #SUP: 338
6 12 24 90 97 #SUP: 592
6 12 31 41 90 #SUP: 364
6 12 36 90 94 #SUP: 836
6 12 38 41 90 #SUP: 252
6 12 38 55 90 #SUP: 172
6 12 38 63 90 #SUP: 368
6 12 38 67 90 #SUP: 386
6 12 38 71 90 #SUP: 386
6 12 38 90 97 #SUP: 544
6 12 38 90 104 #SUP: 284
6 12 38 90 120 #SUP: 438
6 12 41 67 90 #SUP: 306
6 12 41 71 90 #SUP: 306
6 12 41 90 97 #SUP: 448
6 12 44 90 97 #SUP: 104
6 12 67 71 90 #SUP: 366
6 12 67 90 97 #SUP: 480
6 12 67 90 104 #SUP: 234
6 12 67 90 120 #SUP: 282
6 12 71 90 97 #SUP: 480
6 12 71 90 104 #SUP: 234
6 12 71 90 120 #SUP: 282
6 12 90 97 104 #SUP: 280
6 12 90 97 108 #SUP: 184
6 12 90 97 120 #SUP: 440
6 12 90 104 120 #SUP: 174
6 13 24 31 90 #SUP: 216
6 13 24 38 90 #SUP: 368
6 13 24 41 90 #SUP: 188
6 13 24 55 90 #SUP: 96
6 13 24 90 94 #SUP: 464
6 13 24 90 97 #SUP: 500
6 13 31 38 90 #SUP: 380
6 13 31 55 90 #SUP: 108
6 13 31 90 97 #SUP: 500
6 13 31 90 120 #SUP: 198
6 13 36 90 94 #SUP: 880
6 13 38 41 90 #SUP: 416
6 13 38 55 90 #SUP: 212
6 13 38 63 90 #SUP: 356
6 13 38 67 90 #SUP: 628
6 13 38 71 90 #SUP: 580
6 13 38 90 94 #SUP: 740
6 13 38 90 97 #SUP: 756
6 13 38 90 104 #SUP: 472
6 13 38 90 120 #SUP: 502
6 13 41 90 94 #SUP: 496
6 13 44 90 97 #SUP: 156
6 13 53 90 94 #SUP: 144
6 13 55 67 90 #SUP: 204
6 13 55 71 90 #SUP: 156
6 13 55 90 94 #SUP: 180
6 13 55 90 97 #SUP: 196
6 13 55 90 120 #SUP: 86
6 13 67 71 90 #SUP: 544
6 13 67 90 97 #SUP: 680
6 13 67 90 120 #SUP: 362
6 13 71 90 97 #SUP: 632
6 13 71 90 120 #SUP: 362
6 13 90 94 114 #SUP: 340
6 13 90 97 108 #SUP: 284
6 13 90 97 120 #SUP: 516
6 16 36 90 94 #SUP: 936
6 20 38 90 94 #SUP: 596
6 22 36 90 97 #SUP: 402
6 23 36 90 94 #SUP: 1398
6 24 31 36 90 #SUP: 606
6 24 31 55 90 #SUP: 142
6 24 31 90 97 #SUP: 650
6 24 36 55 90 #SUP: 750
6 24 36 90 94 #SUP: 1836
6 24 36 90 97 #SUP: 1826
6 24 36 90 114 #SUP: 622
6 24 38 55 90 #SUP: 780
6 24 38 90 94 #SUP: 1308
6 24 38 90 97 #SUP: 1336
6 24 41 90 94 #SUP: 1180
6 24 41 90 97 #SUP: 1208
6 24 55 90 94 #SUP: 756
6 24 55 90 97 #SUP: 786
6 24 67 90 97 #SUP: 660
6 24 71 90 97 #SUP: 636
6 24 90 94 114 #SUP: 628
6 24 90 97 120 #SUP: 984
6 24 90 97 123 #SUP: 266
6 31 36 53 90 #SUP: 321
6 31 36 55 90 #SUP: 212
6 31 36 90 94 #SUP: 1586
6 31 36 90 97 #SUP: 1468
6 31 36 90 100 #SUP: 610
6 31 38 41 90 #SUP: 1032
6 31 38 55 90 #SUP: 232
6 31 38 67 90 #SUP: 1084
6 31 38 90 97 #SUP: 976
6 31 38 90 104 #SUP: 1000
6 31 38 90 120 #SUP: 536
6 31 41 67 90 #SUP: 1284
6 31 41 71 90 #SUP: 1284
6 31 55 67 90 #SUP: 234
6 31 55 71 90 #SUP: 210
6 31 55 90 97 #SUP: 140
6 31 55 90 104 #SUP: 138
6 31 55 90 117 #SUP: 92
6 31 55 90 120 #SUP: 128
6 31 67 71 90 #SUP: 1196
6 31 67 90 97 #SUP: 1238
6 31 67 90 120 #SUP: 540
6 31 71 90 97 #SUP: 1214
6 31 71 90 120 #SUP: 528
6 31 90 97 120 #SUP: 516
6 36 38 90 94 #SUP: 2648
6 36 39 90 97 #SUP: 588
6 36 41 90 94 #SUP: 2392
6 36 42 90 97 #SUP: 844
6 36 53 55 90 #SUP: 173
6 36 53 90 94 #SUP: 452
6 36 53 90 97 #SUP: 385
6 36 55 69 90 #SUP: 118
6 36 55 90 94 #SUP: 1090
6 36 55 90 97 #SUP: 964
6 36 55 90 114 #SUP: 128
6 36 57 90 94 #SUP: 1786
6 36 67 90 94 #SUP: 1938
6 36 71 90 94 #SUP: 1818
6 36 79 90 94 #SUP: 1678
6 36 88 90 94 #SUP: 1646
6 36 90 94 97 #SUP: 3106
6 36 90 94 100 #SUP: 1184
6 36 90 94 104 #SUP: 1370
6 36 90 94 114 #SUP: 702
6 36 90 94 120 #SUP: 1620
6 36 90 94 122 #SUP: 930
6 36 90 94 128 #SUP: 1362
6 36 90 100 114 #SUP: 674
6 38 41 55 90 #SUP: 928
6 38 41 67 90 #SUP: 1196
6 38 41 71 90 #SUP: 1100
6 38 41 90 94 #SUP: 1888
6 38 41 90 97 #SUP: 1800
6 38 41 90 104 #SUP: 1208
6 38 41 90 120 #SUP: 896
6 38 53 90 94 #SUP: 414
6 38 55 67 90 #SUP: 444
6 38 55 90 94 #SUP: 1072
6 38 55 90 97 #SUP: 984
6 38 55 90 104 #SUP: 360
6 38 55 90 120 #SUP: 492
6 38 63 67 90 #SUP: 424
6 38 63 71 90 #SUP: 400
6 38 67 71 90 #SUP: 1368
6 38 67 90 97 #SUP: 1552
6 38 67 90 104 #SUP: 1292
6 38 67 90 120 #SUP: 916
6 38 71 90 97 #SUP: 1432
6 38 71 90 104 #SUP: 1196
6 38 71 90 120 #SUP: 904
6 38 90 94 114 #SUP: 684
6 38 90 94 128 #SUP: 1322
6 38 90 97 104 #SUP: 1312
6 38 90 97 120 #SUP: 1528
6 38 90 104 120 #SUP: 652
6 41 67 71 90 #SUP: 1192
6 41 67 90 97 #SUP: 1336
6 41 71 90 97 #SUP: 1240
6 44 67 90 97 #SUP: 384
6 44 71 90 97 #SUP: 352
6 44 90 97 108 #SUP: 220
6 53 55 90 94 #SUP: 176
6 53 55 90 114 #SUP: 95
6 53 90 94 128 #SUP: 256
6 55 67 71 90 #SUP: 332
6 55 67 90 97 #SUP: 342
6 55 67 90 104 #SUP: 358
6 55 67 90 120 #SUP: 172
6 55 71 90 97 #SUP: 222
6 55 71 90 120 #SUP: 160
6 55 90 94 114 #SUP: 134
6 55 90 97 120 #SUP: 472
6 67 71 90 97 #SUP: 1436
6 67 71 90 104 #SUP: 1210
6 67 71 90 120 #SUP: 796
6 67 90 97 104 #SUP: 1290
6 67 90 97 108 #SUP: 724
6 67 90 97 120 #SUP: 932
6 67 90 97 123 #SUP: 158
6 67 90 104 120 #SUP: 664
6 71 90 97 104 #SUP: 1194
6 71 90 97 108 #SUP: 676
6 71 90 97 120 #SUP: 920
6 71 90 97 123 #SUP: 158
6 71 90 104 120 #SUP: 664
6 90 97 104 120 #SUP: 656
7 11 24 90 114 #SUP: 324
7 11 36 90 114 #SUP: 349
7 11 90 94 114 #SUP: 355
7 12 13 38 90 #SUP: 202
7 12 24 38 90 #SUP: 338
7 12 24 63 90 #SUP: 384
7 12 38 63 90 #SUP: 368
7 12 63 67 90 #SUP: 248
7 12 63 71 90 #SUP: 248
7 13 24 38 90 #SUP: 352
7 13 24 90 97 #SUP: 356
7 13 31 55 90 #SUP: 88
7 13 38 63 90 #SUP: 356
7 13 67 71 90 #SUP: 140
7 13 90 94 114 #SUP: 336
7 24 31 55 90 #SUP: 182
7 24 36 90 114 #SUP: 718
7 24 41 55 90 #SUP: 164
7 24 55 90 114 #SUP: 150
7 24 63 67 90 #SUP: 384
7 24 63 71 90 #SUP: 384
7 24 67 71 90 #SUP: 222
7 24 67 90 97 #SUP: 348
7 24 71 90 97 #SUP: 348
7 24 90 94 114 #SUP: 724
7 24 90 97 120 #SUP: 632
7 24 90 97 123 #SUP: 266
7 31 38 55 90 #SUP: 124
7 31 55 63 90 #SUP: 216
7 31 55 67 90 #SUP: 174
7 31 55 71 90 #SUP: 174
7 31 55 90 104 #SUP: 150
7 31 55 90 117 #SUP: 92
7 36 55 90 114 #SUP: 208
7 36 90 94 114 #SUP: 782
7 36 90 100 114 #SUP: 674
7 38 41 55 90 #SUP: 132
7 38 63 67 90 #SUP: 400
7 38 63 71 90 #SUP: 400
7 38 90 94 114 #SUP: 668
7 53 55 90 114 #SUP: 111
7 55 90 94 114 #SUP: 214
7 63 67 71 90 #SUP: 280
7 67 71 90 97 #SUP: 200
7 67 90 97 123 #SUP: 158
7 71 90 97 123 #SUP: 158
9 16 36 90 94 #SUP: 1020
9 24 36 90 94 #SUP: 1548
9 31 36 90 94 #SUP: 1668
9 36 41 90 94 #SUP: 2168
9 36 50 90 94 #SUP: 672
9 36 53 90 94 #SUP: 332
9 36 67 90 94 #SUP: 1450
9 36 71 90 94 #SUP: 1450
9 36 79 90 94 #SUP: 1236
9 36 88 90 94 #SUP: 1184
9 36 90 94 97 #SUP: 2316
9 36 90 94 104 #SUP: 1248
11 13 36 90 94 #SUP: 960
11 13 38 90 94 #SUP: 948
11 13 53 90 94 #SUP: 188
11 13 55 90 94 #SUP: 252
11 13 90 94 114 #SUP: 524
11 20 38 90 94 #SUP: 756
11 24 36 55 90 #SUP: 788
11 24 36 90 94 #SUP: 1644
11 24 36 90 97 #SUP: 1620
11 24 36 90 114 #SUP: 956
11 24 38 90 94 #SUP: 1632
11 24 53 55 90 #SUP: 100
11 24 55 90 94 #SUP: 804
11 24 55 90 114 #SUP: 116
11 24 90 94 114 #SUP: 972
11 31 36 53 90 #SUP: 372
11 31 36 55 90 #SUP: 268
11 31 36 90 94 #SUP: 1124
11 31 36 90 97 #SUP: 976
11 36 38 90 94 #SUP: 3196
11 36 42 90 97 #SUP: 1104
11 36 53 55 90 #SUP: 328
11 36 53 90 94 #SUP: 540
11 36 53 90 97 #SUP: 448
11 36 55 58 90 #SUP: 288
11 36 55 69 90 #SUP: 248
11 36 55 90 94 #SUP: 1508
11 36 55 90 97 #SUP: 1336
11 36 55 90 114 #SUP: 208
11 36 57 90 94 #SUP: 1612
11 36 67 90 94 #SUP: 2090
11 36 71 90 94 #SUP: 1850
11 36 79 90 94 #SUP: 1500
11 36 88 90 94 #SUP: 1448
11 36 90 94 97 #SUP: 3056
11 36 90 94 104 #SUP: 1504
11 36 90 94 114 #SUP: 1064
11 36 90 94 120 #SUP: 1804
11 36 90 100 114 #SUP: 1020
11 38 41 90 94 #SUP: 2164
11 38 53 90 94 #SUP: 512
11 38 55 90 94 #SUP: 1492
11 38 90 94 114 #SUP: 1048
11 38 90 94 128 #SUP: 1484
11 53 55 58 90 #SUP: 92
11 53 55 69 90 #SUP: 116
11 53 55 90 94 #SUP: 336
11 53 55 90 114 #SUP: 156
11 55 90 94 114 #SUP: 224
11 55 90 114 117 #SUP: 156
12 13 24 38 90 #SUP: 632
12 13 24 90 97 #SUP: 752
12 13 36 90 94 #SUP: 660
12 13 38 55 90 #SUP: 292
12 13 38 63 90 #SUP: 648
12 13 38 67 90 #SUP: 500
12 13 38 71 90 #SUP: 500
12 13 38 90 97 #SUP: 688
12 13 38 90 120 #SUP: 562
12 13 44 90 97 #SUP: 112
12 13 67 71 90 #SUP: 424
12 13 67 90 97 #SUP: 536
12 13 71 90 97 #SUP: 536
12 13 90 97 108 #SUP: 144
12 23 36 90 94 #SUP: 868
12 24 36 90 94 #SUP: 1624
12 24 38 90 97 #SUP: 1104
12 24 44 90 97 #SUP: 216
12 24 55 90 104 #SUP: 440
12 24 63 67 90 #SUP: 696
12 24 63 71 90 #SUP: 696
12 24 67 71 90 #SUP: 668
12 24 67 90 97 #SUP: 976
12 24 71 90 97 #SUP: 976
12 24 90 97 108 #SUP: 352
12 24 90 97 120 #SUP: 1008
12 31 41 55 90 #SUP: 492
12 31 41 67 90 #SUP: 668
12 31 41 71 90 #SUP: 668
12 36 38 90 94 #SUP: 1740
12 36 41 90 94 #SUP: 1356
12 36 53 90 94 #SUP: 340
12 36 55 90 94 #SUP: 780
12 36 67 90 94 #SUP: 1580
12 36 71 90 94 #SUP: 1580
12 36 79 90 94 #SUP: 2004
12 36 88 90 94 #SUP: 2004
12 36 90 94 97 #SUP: 2192
12 36 90 94 100 #SUP: 1472
12 36 90 94 104 #SUP: 1020
12 36 90 94 114 #SUP: 1128
12 36 90 94 120 #SUP: 1212
12 36 90 94 128 #SUP: 436
12 38 41 55 90 #SUP: 604
12 38 41 67 90 #SUP: 740
12 38 41 71 90 #SUP: 740
12 38 41 90 104 #SUP: 796
