90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
1 55 67 90 97 #SUP: 1076
1 55 67 90 104 #SUP: 1168
1 55 71 90 97 #SUP: 836
1 55 71 90 104 #SUP: 976
1 67 71 90 97 #SUP: 2898
1 67 71 90 104 #SUP: 2728
1 67 71 90 120 #SUP: 1138
1 67 90 97 104 #SUP: 2816
1 67 90 97 108 #SUP: 1616
1 67 90 97 120 #SUP: 1164
1 71 90 97 108 #SUP: 1520
1 71 90 97 120 #SUP: 1140
2 5 24 90 94 #SUP: 1440
2 5 36 90 94 #SUP: 1704
2 5 38 90 94 #SUP: 1616
2 5 55 90 94 #SUP: 992
2 6 11 24 90 #SUP: 634
2 6 11 36 90 #SUP: 709
2 6 11 55 90 #SUP: 429
2 6 11 90 94 #SUP: 715
2 6 24 36 90 #SUP: 1242
2 6 24 55 90 #SUP: 674
2 6 24 90 114 #SUP: 602
2 6 36 55 90 #SUP: 832
2 6 36 90 94 #SUP: 1550
2 6 36 90 97 #SUP: 1508
2 6 36 90 114 #SUP: 596
2 6 38 90 94 #SUP: 1556
2 6 55 90 94 #SUP: 838
2 6 90 94 114 #SUP: 602
2 7 24 90 114 #SUP: 602
2 7 36 90 114 #SUP: 596
2 7 90 94 114 #SUP: 602
2 11 24 36 90 #SUP: 1560
2 11 24 55 90 #SUP: 720
2 11 24 90 114 #SUP: 936
2 11 36 55 90 #SUP: 864
2 11 36 90 94 #SUP: 1720
2 11 36 90 97 #SUP: 1668
2 11 36 90 114 #SUP: 916
2 11 38 90 94 #SUP: 1740
2 11 55 90 94 #SUP: 880
2 11 90 94 114 #SUP: 932
2 12 36 90 94 #SUP: 1412
2 13 38 90 94 #SUP: 1032
2 24 36 55 90 #SUP: 1552
2 24 36 90 94 #SUP: 3272
2 24 36 90 97 #SUP: 3256
2 24 36 90 114 #SUP: 1792
2 24 38 90 94 #SUP: 3200
2 24 55 90 94 #SUP: 1568
2 24 90 94 128 #SUP: 1280
2 36 38 90 94 #SUP: 3792
2 36 42 90 97 #SUP: 2224
2 36 55 90 94 #SUP: 1880
2 36 55 90 97 #SUP: 1792
2 36 57 90 94 #SUP: 1856
2 36 67 90 94 #SUP: 1536
2 36 71 90 94 #SUP: 1536
2 36 79 90 94 #SUP: 1712
2 36 88 90 94 #SUP: 1680
2 36 90 94 97 #SUP: 3800
2 36 90 94 114 #SUP: 1792
2 36 90 94 120 #SUP: 2848
2 38 41 90 94 #SUP: 1704
2 38 55 90 94 #SUP: 1800
3 41 55 90 104 #SUP: 440
5 9 36 90 94 #SUP: 1228
5 11 24 90 94 #SUP: 670
5 11 36 90 94 #SUP: 1422
5 11 38 90 94 #SUP: 1418
5 11 55 90 94 #SUP: 710
5 12 24 67 90 #SUP: 440
5 12 24 71 90 #SUP: 440
5 12 24 90 97 #SUP: 688
5 12 36 90 94 #SUP: 1090
5 12 38 67 90 #SUP: 544
5 12 38 71 90 #SUP: 544
5 12 38 90 97 #SUP: 720
5 12 38 90 104 #SUP: 442
5 12 38 90 120 #SUP: 444
5 12 41 67 90 #SUP: 440
5 12 41 71 90 #SUP: 440
5 12 41 90 97 #SUP: 576
5 12 67 71 90 #SUP: 584
5 12 67 90 97 #SUP: 704
5 12 67 90 104 #SUP: 464
5 12 71 90 97 #SUP: 704
5 12 71 90 104 #SUP: 464
5 12 90 97 104 #SUP: 504
5 12 90 97 120 #SUP: 488
5 13 24 90 94 #SUP: 464
5 13 24 90 97 #SUP: 500
5 13 31 90 97 #SUP: 500
5 13 36 90 94 #SUP: 880
5 13 38 67 90 #SUP: 628
5 13 38 71 90 #SUP: 580
5 13 38 90 94 #SUP: 740
5 13 38 90 97 #SUP: 756
5 13 38 90 104 #SUP: 472
5 13 38 90 120 #SUP: 502
5 13 41 90 94 #SUP: 496
5 13 67 71 90 #SUP: 544
5 13 67 90 97 #SUP: 680
5 13 71 90 97 #SUP: 632
5 13 90 97 120 #SUP: 516
5 16 36 90 94 #SUP: 1048
5 20 38 90 94 #SUP: 596
5 23 36 90 94 #SUP: 1616
5 24 31 90 97 #SUP: 648
5 24 36 90 94 #SUP: 2124
5 24 38 55 90 #SUP: 876
5 24 38 90 94 #SUP: 1404
5 24 38 90 97 #SUP: 1432
5 24 41 55 90 #SUP: 812
5 24 41 90 94 #SUP: 1276
5 24 41 90 97 #SUP: 1208
5 24 55 90 94 #SUP: 1044
5 24 55 90 97 #SUP: 976
5 24 66 90 94 #SUP: 1008
5 24 67 71 90 #SUP: 574
5 24 67 90 97 #SUP: 852
5 24 71 90 97 #SUP: 828
5 24 90 94 114 #SUP: 724
5 24 90 94 128 #SUP: 650
5 24 90 97 120 #SUP: 1080
5 31 36 90 94 #SUP: 1644
5 31 38 90 97 #SUP: 976
5 31 38 90 120 #SUP: 500
5 31 90 97 120 #SUP: 516
5 36 38 90 94 #SUP: 2964
5 36 41 90 94 #SUP: 2708
5 36 50 90 94 #SUP: 782
5 36 53 90 94 #SUP: 534
5 36 55 90 94 #SUP: 1596
5 36 57 90 94 #SUP: 1940
5 36 63 90 94 #SUP: 768
5 36 67 90 94 #SUP: 2396
5 36 71 90 94 #SUP: 2276
5 36 79 90 94 #SUP: 2184
5 36 88 90 94 #SUP: 2152
5 36 90 94 97 #SUP: 3552
5 36 90 94 100 #SUP: 1184
5 36 90 94 104 #SUP: 1876
5 36 90 94 114 #SUP: 796
5 36 90 94 120 #SUP: 1680
5 36 90 94 122 #SUP: 1136
5 36 90 94 128 #SUP: 1554
5 38 41 55 90 #SUP: 1148
5 38 41 67 90 #SUP: 1416
5 38 41 71 90 #SUP: 1320
5 38 41 90 94 #SUP: 2108
5 38 41 90 97 #SUP: 2056
5 38 41 90 104 #SUP: 1428
5 38 41 90 120 #SUP: 860
5 38 53 90 94 #SUP: 466
5 38 55 67 90 #SUP: 760
5 38 55 90 94 #SUP: 1388
5 38 55 90 97 #SUP: 1336
5 38 55 90 104 #SUP: 676
5 38 55 90 120 #SUP: 504
5 38 63 67 90 #SUP: 424
5 38 67 71 90 #SUP: 1684
5 38 67 90 97 #SUP: 1904
5 38 67 90 104 #SUP: 1608
5 38 67 90 120 #SUP: 928
5 38 71 90 97 #SUP: 1784
5 38 71 90 104 #SUP: 1512
5 38 71 90 120 #SUP: 916
5 38 90 94 114 #SUP: 684
5 38 90 94 128 #SUP: 1418
5 38 90 97 104 #SUP: 1664
5 38 90 97 120 #SUP: 1576
5 38 90 104 120 #SUP: 664
5 41 53 90 94 #SUP: 452
5 41 55 90 94 #SUP: 1196
5 41 67 71 90 #SUP: 1436
5 41 67 90 97 #SUP: 1592
5 41 67 90 104 #SUP: 1400
5 41 71 90 97 #SUP: 1496
5 41 71 90 104 #SUP: 1304
5 44 67 90 97 #SUP: 496
5 44 71 90 97 #SUP: 464
5 55 67 71 90 #SUP: 766
5 55 67 90 97 #SUP: 788
5 55 67 90 104 #SUP: 816
5 55 71 90 97 #SUP: 668
5 55 71 90 104 #SUP: 720
5 55 90 97 120 #SUP: 568
5 67 71 90 97 #SUP: 1882
5 67 71 90 104 #SUP: 1644
5 67 71 90 120 #SUP: 856
5 67 90 97 104 #SUP: 1736
5 67 90 97 108 #SUP: 948
5 67 90 97 120 #SUP: 1028
5 67 90 104 120 #SUP: 724
5 71 90 97 104 #SUP: 1640
5 71 90 97 108 #SUP: 900
5 71 90 97 120 #SUP: 1016
5 71 90 104 120 #SUP: 724
5 90 97 104 120 #SUP: 752
6 11 24 36 90 #SUP: 664
6 11 24 90 94 #SUP: 670
6 11 31 36 90 #SUP: 535
6 11 36 55 90 #SUP: 595
6 11 36 90 94 #SUP: 1313
6 11 36 90 97 #SUP: 1247
6 11 38 90 94 #SUP: 1308
6 11 55 90 94 #SUP: 601
6 12 24 90 97 #SUP: 592
6 12 36 90 94 #SUP: 836
6 12 38 90 97 #SUP: 544
6 12 38 90 120 #SUP: 438
6 12 41 90 97 #SUP: 448
6 12 67 90 97 #SUP: 480
6 12 71 90 97 #SUP: 480
6 12 90 97 120 #SUP: 440
6 13 24 90 94 #SUP: 464
6 13 24 90 97 #SUP: 500
6 13 31 90 97 #SUP: 500
6 13 36 90 94 #SUP: 880
6 13 38 67 90 #SUP: 628
6 13 38 71 90 #SUP: 580
6 13 38 90 94 #SUP: 740
6 13 38 90 97 #SUP: 756
6 13 38 90 104 #SUP: 472
6 13 38 90 120 #SUP: 502
6 13 41 90 94 #SUP: 496
6 13 67 71 90 #SUP: 544
6 13 67 90 97 #SUP: 680
6 13 71 90 97 #SUP: 632
6 13 90 97 120 #SUP: 516
6 16 36 90 94 #SUP: 936
6 20 38 90 94 #SUP: 596
6 23 36 90 94 #SUP: 1398
6 24 31 36 90 #SUP: 606
6 24 31 90 97 #SUP: 650
6 24 36 55 90 #SUP: 750
6 24 36 90 94 #SUP: 1836
6 24 36 90 97 #SUP: 1826
6 24 36 90 114 #SUP: 622
6 24 38 55 90 #SUP: 780
6 24 38 90 94 #SUP: 1308
6 24 38 90 97 #SUP: 1336
6 24 41 90 94 #SUP: 1180
6 24 41 90 97 #SUP: 1208
6 24 55 90 94 #SUP: 756
6 24 55 90 97 #SUP: 786
6 24 67 90 97 #SUP: 660
6 24 71 90 97 #SUP: 636
6 24 90 94 114 #SUP: 628
6 24 90 97 120 #SUP: 984
6 31 36 90 94 #SUP: 1586
6 31 36 90 97 #SUP: 1468
6 31 36 90 100 #SUP: 610
6 31 38 41 90 #SUP: 1032
6 31 38 67 90 #SUP: 1084
6 31 38 90 97 #SUP: 976
6 31 38 90 104 #SUP: 1000
6 31 38 90 120 #SUP: 536
6 31 41 67 90 #SUP: 1284
6 31 41 71 90 #SUP: 1284
6 31 67 71 90 #SUP: 1196
6 31 67 90 97 #SUP: 1238
6 31 67 90 120 #SUP: 540
6 31 71 90 97 #SUP: 1214
6 31 71 90 120 #SUP: 528
6 31 90 97 120 #SUP: 516
6 36 38 90 94 #SUP: 2648
6 36 39 90 97 #SUP: 588
6 36 41 90 94 #SUP: 2392
6 36 42 90 97 #SUP: 844
6 36 53 90 94 #SUP: 452
6 36 55 90 94 #SUP: 1090
6 36 55 90 97 #SUP: 964
6 36 57 90 94 #SUP: 1786
6 36 67 90 94 #SUP: 1938
6 36 71 90 94 #SUP: 1818
6 36 79 90 94 #SUP: 1678
6 36 88 90 94 #SUP: 1646
6 36 90 94 97 #SUP: 3106
6 36 90 94 100 #SUP: 1184
6 36 90 94 104 #SUP: 1370
6 36 90 94 114 #SUP: 702
6 36 90 94 120 #SUP: 1620
6 36 90 94 122 #SUP: 930
6 36 90 94 128 #SUP: 1362
6 36 90 100 114 #SUP: 674
6 38 41 55 90 #SUP: 928
6 38 41 67 90 #SUP: 1196
6 38 41 71 90 #SUP: 1100
6 38 41 90 94 #SUP: 1888
6 38 41 90 97 #SUP: 1800
6 38 41 90 104 #SUP: 1208
6 38 41 90 120 #SUP: 896
6 38 55 67 90 #SUP: 444
6 38 55 90 94 #SUP: 1072
6 38 55 90 97 #SUP: 984
6 38 55 90 120 #SUP: 492
6 38 63 67 90 #SUP: 424
6 38 67 71 90 #SUP: 1368
6 38 67 90 97 #SUP: 1552
6 38 67 90 104 #SUP: 1292
6 38 67 90 120 #SUP: 916
6 38 71 90 97 #SUP: 1432
6 38 71 90 104 #SUP: 1196
6 38 71 90 120 #SUP: 904
6 38 90 94 114 #SUP: 684
6 38 90 94 128 #SUP: 1322
6 38 90 97 104 #SUP: 1312
6 38 90 97 120 #SUP: 1528
6 38 90 104 120 #SUP: 652
6 41 67 71 90 #SUP: 1192
6 41 67 90 97 #SUP: 1336
6 41 71 90 97 #SUP: 1240
6 55 90 97 120 #SUP: 472
6 67 71 90 97 #SUP: 1436
6 67 71 90 104 #SUP: 1210
6 67 71 90 120 #SUP: 796
6 67 90 97 104 #SUP: 1290
6 67 90 97 108 #SUP: 724
6 67 90 97 120 #SUP: 932
6 67 90 104 120 #SUP: 664
6 71 90 97 104 #SUP: 1194
6 71 90 97 108 #SUP: 676
6 71 90 97 120 #SUP: 920
6 71 90 104 120 #SUP: 664
6 90 97 104 120 #SUP: 656
7 24 36 90 114 #SUP: 718
7 24 90 94 114 #SUP: 724
7 24 90 97 120 #SUP: 632
7 36 90 94 114 #SUP: 782
7 36 90 100 114 #SUP: 674
7 38 90 94 114 #SUP: 668
9 16 36 90 94 #SUP: 1020
9 24 36 90 94 #SUP: 1548
9 31 36 90 94 #SUP: 1668
9 36 41 90 94 #SUP: 2168
9 36 50 90 94 #SUP: 672
9 36 67 90 94 #SUP: 1450
9 36 71 90 94 #SUP: 1450
9 36 79 90 94 #SUP: 1236
9 36 88 90 94 #SUP: 1184
9 36 90 94 97 #SUP: 2316
9 36 90 94 104 #SUP: 1248
11 13 36 90 94 #SUP: 960
11 13 38 90 94 #SUP: 948
11 13 90 94 114 #SUP: 524
11 20 38 90 94 #SUP: 756
11 24 36 55 90 #SUP: 788
11 24 36 90 94 #SUP: 1644
11 24 36 90 97 #SUP: 1620
11 24 36 90 114 #SUP: 956
11 24 38 90 94 #SUP: 1632
11 24 55 90 94 #SUP: 804
11 24 90 94 114 #SUP: 972
11 31 36 90 94 #SUP: 1124
11 31 36 90 97 #SUP: 976
11 36 38 90 94 #SUP: 3196
11 36 42 90 97 #SUP: 1104
11 36 53 90 94 #SUP: 540
11 36 53 90 97 #SUP: 448
11 36 55 90 94 #SUP: 1508
11 36 55 90 97 #SUP: 1336
11 36 57 90 94 #SUP: 1612
11 36 67 90 94 #SUP: 2090
11 36 71 90 94 #SUP: 1850
11 36 79 90 94 #SUP: 1500
11 36 88 90 94 #SUP: 1448
11 36 90 94 97 #SUP: 3056
11 36 90 94 104 #SUP: 1504
11 36 90 94 114 #SUP: 1064
11 36 90 94 120 #SUP: 1804
11 36 90 100 114 #SUP: 1020
11 38 41 90 94 #SUP: 2164
11 38 53 90 94 #SUP: 512
11 38 55 90 94 #SUP: 1492
11 38 90 94 114 #SUP: 1048
11 38 90 94 128 #SUP: 1484
12 13 24 38 90 #SUP: 632
12 13 24 90 97 #SUP: 752
12 13 36 90 94 #SUP: 660
12 13 38 63 90 #SUP: 648
12 13 38 67 90 #SUP: 500
12 13 38 71 90 #SUP: 500
12 13 38 90 97 #SUP: 688
12 13 38 90 120 #SUP: 562
12 13 67 71 90 #SUP: 424
12 13 67 90 97 #SUP: 536
12 13 71 90 97 #SUP: 536
12 23 36 90 94 #SUP: 868
12 24 36 90 94 #SUP: 1624
12 24 38 90 97 #SUP: 1104
12 24 55 90 104 #SUP: 440
12 24 63 67 90 #SUP: 696
12 24 63 71 90 #SUP: 696
12 24 67 71 90 #SUP: 668
12 24 67 90 97 #SUP: 976
12 24 71 90 97 #SUP: 976
12 24 90 97 120 #SUP: 1008
12 31 41 55 90 #SUP: 492
12 31 41 67 90 #SUP: 668
12 31 41 71 90 #SUP: 668
12 36 38 90 94 #SUP: 1740
12 36 41 90 94 #SUP: 1356
12 36 55 90 94 #SUP: 780
12 36 67 90 94 #SUP: 1580
12 36 71 90 94 #SUP: 1580
12 36 79 90 94 #SUP: 2004
12 36 88 90 94 #SUP: 2004
12 36 90 94 97 #SUP: 2192
12 36 90 94 100 #SUP: 1472
12 36 90 94 104 #SUP: 1020
12 36 90 94 114 #SUP: 1128
12 36 90 94 120 #SUP: 1212
12 36 90 94 128 #SUP: 436
12 38 41 55 90 #SUP: 604
12 38 41 67 90 #SUP: 740
12 38 41 71 90 #SUP: 740
12 38 41 90 104 #SUP: 796
12 38 55 90 104 #SUP: 684
12 38 63 67 90 #SUP: 720
12 38 63 71 90 #SUP: 720
12 38 67 71 90 #SUP: 1060
12 38 67 90 97 #SUP: 1200
12 38 67 90 104 #SUP: 820
12 38 67 90 120 #SUP: 732
12 38 71 90 97 #SUP: 1200
12 38 71 90 104 #SUP: 820
12 38 71 90 120 #SUP: 732
12 38 90 97 104 #SUP: 912
12 38 90 97 120 #SUP: 1192
12 41 55 67 90 #SUP: 668
12 41 55 71 90 #SUP: 668
12 41 55 90 104 #SUP: 652
12 41 67 71 90 #SUP: 832
12 41 67 90 97 #SUP: 848
12 41 67 90 104 #SUP: 716
12 41 71 90 97 #SUP: 848
12 41 71 90 104 #SUP: 716
12 55 67 71 90 #SUP: 856
12 55 67 90 104 #SUP: 796
12 55 71 90 104 #SUP: 796
12 63 67 71 90 #SUP: 540
12 67 71 90 97 #SUP: 1136
12 67 71 90 104 #SUP: 880
12 67 71 90 120 #SUP: 552
12 67 90 97 104 #SUP: 864
12 67 90 97 108 #SUP: 440
12 67 90 97 120 #SUP: 760
12 71 90 97 104 #SUP: 864
12 71 90 97 108 #SUP: 440
12 71 90 97 120 #SUP: 760
13 24 31 90 97 #SUP: 560
13 24 36 90 94 #SUP: 1260
13 24 38 90 94 #SUP: 968
13 24 38 90 97 #SUP: 1120
13 24 67 90 97 #SUP: 824
13 24 71 90 97 #SUP: 824
13 24 90 94 114 #SUP: 968
13 24 90 97 120 #SUP: 1048
13 24 90 97 123 #SUP: 528
13 31 36 90 94 #SUP: 1016
13 31 38 90 97 #SUP: 832
13 31 38 90 120 #SUP: 428
13 31 90 97 120 #SUP: 472
13 36 38 90 94 #SUP: 1812
13 36 41 90 94 #SUP: 1012
13 36 67 90 94 #SUP: 1488
13 36 71 90 94 #SUP: 1392
13 36 79 90 94 #SUP: 1248
13 36 88 90 94 #SUP: 1184
13 36 90 94 97 #SUP: 2032
13 36 90 94 100 #SUP: 1232
13 36 90 94 114 #SUP: 1012
13 36 90 94 120 #SUP: 1308
13 38 41 90 94 #SUP: 768
13 38 55 67 90 #SUP: 520
13 38 55 90 97 #SUP: 480
13 38 55 90 104 #SUP: 488
13 38 63 67 90 #SUP: 672
13 38 63 71 90 #SUP: 672
13 38 67 71 90 #SUP: 1216
13 38 67 90 97 #SUP: 1472
13 38 67 90 104 #SUP: 1048
13 38 67 90 120 #SUP: 908
13 38 71 90 97 #SUP: 1376
13 38 71 90 120 #SUP: 908
13 38 90 94 114 #SUP: 976
13 38 90 94 128 #SUP: 912
13 38 90 97 120 #SUP: 1352
13 55 67 71 90 #SUP: 436
13 55 67 90 97 #SUP: 488
13 67 71 90 97 #SUP: 1236
13 67 71 90 120 #SUP: 704
13 67 90 97 108 #SUP: 536
13 67 90 97 120 #SUP: 928
13 71 90 97 108 #SUP: 488
13 71 90 97 120 #SUP: 928
16 24 36 90 94 #SUP: 1416
16 36 38 90 94 #SUP: 1408
16 36 41 90 94 #SUP: 1984
16 36 50 90 94 #SUP: 596
16 36 55 90 94 #SUP: 912
16 36 57 90 94 #SUP: 1392
16 36 67 90 94 #SUP: 1072
16 36 71 90 94 #SUP: 1072
16 36 79 90 94 #SUP: 1064
16 36 88 90 94 #SUP: 1064
16 36 90 94 97 #SUP: 1944
16 36 90 94 104 #SUP: 936
16 36 90 94 120 #SUP: 720
20 36 38 90 94 #SUP: 1494
20 38 41 90 94 #SUP: 636
20 38 90 94 114 #SUP: 924
20 38 90 94 128 #SUP: 876
22 36 55 90 97 #SUP: 1024
22 36 90 94 97 #SUP: 1064
23 36 38 90 94 #SUP: 3272
23 36 53 90 94 #SUP: 976
23 36 67 90 94 #SUP: 3232
23 36 71 90 94 #SUP: 3040
23 36 79 90 94 #SUP: 2128
23 36 88 90 94 #SUP: 2128
23 36 90 94 104 #SUP: 3184
24 31 36 39 90 #SUP: 1392
24 31 36 55 90 #SUP: 560
24 31 36 90 94 #SUP: 1576
24 31 36 90 97 #SUP: 1280
24 31 55 63 90 #SUP: 560
24 31 55 90 97 #SUP: 448
24 36 38 90 94 #SUP: 3336
24 36 39 55 90 #SUP: 464
24 36 39 90 97 #SUP: 1200
24 36 41 90 94 #SUP: 2648
24 36 42 90 97 #SUP: 2176
24 36 50 90 94 #SUP: 868
24 36 55 90 94 #SUP: 2064
24 36 55 90 97 #SUP: 1744
24 36 55 90 114 #SUP: 440
24 36 63 90 94 #SUP: 2096
24 36 66 90 94 #SUP: 2360
24 36 67 90 94 #SUP: 1892
24 36 70 90 94 #SUP: 2304
24 36 71 90 94 #SUP: 1844
24 36 79 90 94 #SUP: 2616
24 36 88 90 94 #SUP: 2512
24 36 90 94 97 #SUP: 4488
24 36 90 94 114 #SUP: 2160
24 36 90 94 128 #SUP: 1312
24 36 90 97 100 #SUP: 2864
24 38 41 55 90 #SUP: 1552
24 38 55 90 94 #SUP: 1632
24 38 55 90 97 #SUP: 1760
24 38 63 90 97 #SUP: 2000
24 38 67 90 97 #SUP: 1296
24 38 71 90 97 #SUP: 1248
24 38 90 94 114 #SUP: 1824
24 38 90 94 128 #SUP: 1240
24 38 90 97 120 #SUP: 2624
24 41 55 90 94 #SUP: 1648
24 55 66 90 94 #SUP: 1520
24 55 67 71 90 #SUP: 570
24 55 67 90 97 #SUP: 564
24 55 67 90 104 #SUP: 624
24 55 71 90 97 #SUP: 516
24 55 71 90 104 #SUP: 624
24 55 90 94 114 #SUP: 456
24 55 90 94 128 #SUP: 760
24 55 90 97 120 #SUP: 1016
24 63 67 71 90 #SUP: 696
24 66 90 94 114 #SUP: 1088
24 67 71 90 97 #SUP: 1186
24 67 90 97 108 #SUP: 448
24 67 90 97 120 #SUP: 1164
24 67 90 97 123 #SUP: 516
24 71 90 97 108 #SUP: 448
24 71 90 97 120 #SUP: 1140
24 71 90 97 123 #SUP: 516
24 90 97 120 123 #SUP: 744
31 36 38 90 94 #SUP: 2216
31 36 39 90 97 #SUP: 1112
31 36 41 90 94 #SUP: 3352
31 36 53 90 94 #SUP: 820
31 36 53 90 97 #SUP: 560
31 36 55 90 94 #SUP: 856
31 36 55 90 114 #SUP: 648
31 36 57 90 94 #SUP: 1928
31 36 67 90 94 #SUP: 2868
31 36 71 90 94 #SUP: 2820
31 36 79 90 94 #SUP: 2344
31 36 88 90 94 #SUP: 2240
31 36 90 94 97 #SUP: 3008
31 36 90 94 100 #SUP: 1320
31 36 90 94 104 #SUP: 2240
31 36 90 94 120 #SUP: 1128
31 38 41 55 90 #SUP: 504
31 38 41 90 104 #SUP: 2040
31 38 55 63 90 #SUP: 464
31 38 55 67 90 #SUP: 632
31 38 67 71 90 #SUP: 2312
31 38 67 90 120 #SUP: 1120
31 38 90 97 120 #SUP: 1064
31 41 55 67 90 #SUP: 632
31 41 55 71 90 #SUP: 632
31 41 55 90 104 #SUP: 600
31 41 67 71 90 #SUP: 2544
31 41 67 90 104 #SUP: 2168
31 41 71 90 104 #SUP: 2168
31 55 67 71 90 #SUP: 682
31 55 67 90 104 #SUP: 544
31 55 71 90 104 #SUP: 544
31 67 71 90 97 #SUP: 2298
31 67 71 90 104 #SUP: 2200
31 67 71 90 120 #SUP: 1114
36 38 41 90 94 #SUP: 4352
36 38 53 90 94 #SUP: 1008
36 38 55 90 94 #SUP: 2864
36 38 57 90 94 #SUP: 3528
36 38 63 90 94 #SUP: 2000
36 38 67 90 94 #SUP: 4232
36 38 71 90 94 #SUP: 3992
36 38 79 90 94 #SUP: 3160
36 38 88 90 94 #SUP: 3128
36 38 90 94 97 #SUP: 6272
36 38 90 94 104 #SUP: 3288
36 38 90 94 114 #SUP: 2024
36 38 90 94 120 #SUP: 3752
36 38 90 94 121 #SUP: 1712
36 38 90 94 122 #SUP: 1092
36 38 90 94 125 #SUP: 1144
36 38 90 94 128 #SUP: 2944
36 39 79 90 94 #SUP: 1584
36 41 50 90 94 #SUP: 1376
36 41 53 90 94 #SUP: 996
36 41 55 90 94 #SUP: 2624
36 41 67 90 94 #SUP: 3528
36 41 71 90 94 #SUP: 3336
36 41 79 90 94 #SUP: 3080
36 41 88 90 94 #SUP: 3080
36 41 90 94 97 #SUP: 5040
36 41 90 94 104 #SUP: 3128
36 41 90 94 122 #SUP: 2276
36 42 55 90 97 #SUP: 712
36 42 90 94 97 #SUP: 2528
36 42 90 97 114 #SUP: 1848
36 44 90 94 97 #SUP: 1048
36 46 90 94 97 #SUP: 796
36 47 55 90 94 #SUP: 752
36 50 55 90 94 #SUP: 740
36 50 67 90 94 #SUP: 900
36 50 71 90 94 #SUP: 824
36 50 79 90 94 #SUP: 836
36 50 88 90 94 #SUP: 836
36 50 90 94 97 #SUP: 1460
36 50 90 94 104 #SUP: 856
36 50 90 94 122 #SUP: 608
36 53 55 90 94 #SUP: 656
36 53 57 90 94 #SUP: 712
36 53 67 90 94 #SUP: 1024
36 53 71 90 94 #SUP: 948
36 53 79 90 94 #SUP: 852
36 53 88 90 94 #SUP: 748
36 53 90 94 97 #SUP: 940
36 53 90 94 104 #SUP: 992
36 53 90 94 120 #SUP: 478
36 53 90 94 128 #SUP: 528
36 55 57 90 94 #SUP: 1688
36 55 58 90 97 #SUP: 520
36 55 67 90 94 #SUP: 1780
36 55 71 90 94 #SUP: 1540
36 55 79 90 94 #SUP: 1896
36 55 88 90 94 #SUP: 1792
36 55 90 94 97 #SUP: 2704
36 55 90 94 104 #SUP: 1664
36 55 90 94 114 #SUP: 664
36 55 90 94 120 #SUP: 1136
36 55 90 94 122 #SUP: 1236
36 56 90 94 97 #SUP: 4864
36 57 67 90 94 #SUP: 2308
36 57 71 90 94 #SUP: 2308
36 57 79 90 94 #SUP: 1336
36 57 90 94 97 #SUP: 3680
36 57 90 94 104 #SUP: 2432
36 57 90 94 120 #SUP: 2008
36 57 90 94 128 #SUP: 2456
36 63 67 90 94 #SUP: 1248
36 63 79 90 94 #SUP: 1328
36 63 88 90 94 #SUP: 1296
36 63 90 94 114 #SUP: 2240
36 67 71 90 94 #SUP: 4034
36 67 79 90 94 #SUP: 3444
36 67 88 90 94 #SUP: 3408
36 67 90 94 97 #SUP: 4684
36 67 90 94 100 #SUP: 1604
36 67 90 94 104 #SUP: 3472
36 67 90 94 114 #SUP: 1276
36 67 90 94 120 #SUP: 2316
36 71 79 90 94 #SUP: 3204
36 71 88 90 94 #SUP: 3168
36 71 90 94 97 #SUP: 4444
36 71 90 94 100 #SUP: 1604
36 71 90 94 104 #SUP: 3280
36 71 90 94 114 #SUP: 1276
36 71 90 94 120 #SUP: 2292
36 79 88 90 94 #SUP: 3776
36 79 90 94 97 #SUP: 4256
36 79 90 94 100 #SUP: 2088
36 79 90 94 104 #SUP: 2608
36 79 90 94 114 #SUP: 1392
36 79 90 94 120 #SUP: 1880
36 88 90 94 97 #SUP: 4152
36 88 90 94 100 #SUP: 1984
36 88 90 94 104 #SUP: 2608
36 88 90 94 114 #SUP: 1288
36 88 90 94 120 #SUP: 1776
36 90 94 97 104 #SUP: 3368
36 90 94 97 107 #SUP: 2000
36 90 94 97 108 #SUP: 2048
36 90 94 97 120 #SUP: 3880
36 90 94 97 122 #SUP: 2080
36 90 94 97 128 #SUP: 3104
36 90 94 100 114 #SUP: 2024
36 90 94 104 120 #SUP: 1464
36 90 94 114 120 #SUP: 1848
38 41 53 90 94 #SUP: 912
38 41 55 67 90 #SUP: 1192
38 41 55 90 94 #SUP: 2360
38 41 55 90 97 #SUP: 2192
38 41 55 90 104 #SUP: 1016
38 41 55 90 120 #SUP: 832
38 41 67 71 90 #SUP: 2800
38 41 67 90 104 #SUP: 2872
38 41 71 90 104 #SUP: 2680
38 41 90 94 128 #SUP: 2216
38 41 90 97 104 #SUP: 2912
38 41 90 97 120 #SUP: 1752
38 41 90 104 120 #SUP: 1192
